Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
8/15/2020,ID-JI,Jawa Timur,435,21,454,-40,27413,1985,20430,4998,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,10.75,677.21,0.52,49.04,7.24%,74.53%,1.04,1.50
8/15/2020,ID-KB,Kalimantan Barat,3,0,6,-3,447,4,405,38,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,82.43,0.00,0.74,0.89%,90.60%,0.60,1.00
8/15/2020,ID-KS,Kalimantan Selatan,62,3,36,23,7051,319,4341,2391,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,15.41,1752.65,0.75,79.29,4.52%,61.57%,1.13,1.50
8/15/2020,ID-KT,Kalimantan Tengah,37,0,30,7,2188,100,1610,478,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,14.40,851.27,0.00,38.91,4.57%,73.58%,1.85,0.00
8/15/2020,ID-KI,Kalimantan Timur,56,1,12,43,2283,66,1490,727,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,15.76,642.70,0.28,18.58,2.89%,65.27%,0.57,0.25
8/15/2020,ID-KU,Kalimantan Utara,13,0,0,13,325,2,286,37,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,20.05,501.23,0.00,3.08,0.62%,88.00%,,1.00
8/15/2020,ID-BB,Kepulauan Bangka Belitung,2,0,0,2,207,2,195,10,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,1.45,150.03,0.00,1.45,0.97%,94.20%,1.00,1.00
8/15/2020,ID-KR,Kepulauan Riau,22,0,6,16,648,26,370,252,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,11.40,335.86,0.00,13.48,4.01%,57.10%,1.83,1.00
8/15/2020,ID-LA,Lampung,0,0,13,-13,332,13,247,72,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,36.50,0.00,1.43,3.92%,74.40%,0.00,1.00
8/15/2020,ID-MA,Maluku,32,3,27,2,1448,28,937,483,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,17.32,783.93,1.62,15.16,1.93%,64.71%,3.20,
8/15/2020,ID-MU,Maluku Utara,10,0,48,-38,1739,59,1008,672,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,7.65,1329.71,0.00,45.11,3.39%,57.96%,0.83,1.00
8/15/2020,ID-NB,Nusa Tenggara Barat,22,2,15,5,2421,131,1626,664,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.17,459.37,0.38,24.86,5.41%,67.16%,0.92,
8/15/2020,ID-NT,Nusa Tenggara Timur,3,0,1,2,165,1,138,26,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,30.49,0.00,0.18,0.61%,83.64%,,1.00
8/15/2020,ID-PA,Papua,0,0,36,-36,3345,35,1997,1313,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,770.68,0.00,8.06,1.05%,59.70%,0.00,1.00
8/15/2020,ID-PB,Papua Barat,6,0,2,4,601,7,440,154,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,526.87,0.00,6.14,1.16%,73.21%,,1.00
8/15/2020,ID-RI,Riau,41,0,45,-4,960,14,582,364,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,6.75,158.05,0.00,2.30,1.46%,60.63%,1.41,1.00
8/15/2020,ID-SR,Sulawesi Barat,7,0,12,-5,306,7,203,96,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,4.49,196.16,0.00,4.49,2.29%,66.34%,0.58,1.00
8/15/2020,ID-SN,Sulawesi Selatan,78,0,61,17,10793,340,7665,2788,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,8.27,1144.92,0.00,36.07,3.15%,71.02%,2.23,0.00
